Ticker,CIK
wyy,1034760
msvb,1734875
srts,1494891
nes,1403853
tatt,808439
uwhr,898171
ggrou,1489874
cclp,1449488
srax,1538217
frd,39092
arkr,779544
pulm,1574235
lbao,1586452
fusb,717806
rngr,1699039
apen,1251769
phun,1665300
pt,1716338
mrzm,1413754
mxe,863900
crkn,1761696
pzg,1629210
iccc,811641
bsfc,1730773
ntrb,1676047
tota,1731176
imrn,1660046
nine,1532286
ptbs,925173
ivst,1735012
atmo,1679426
onct,1260990
pgcg,1462047
hfbl,1500375
siocf,1524326
otel,1288359
ibtn,1379329
aese,1708341
stcn,914712
link,828146
sonn,1106838
chkaq,895126
fbva,1596123
icch,1681903
tlcc,1590695
mfv,856128
apdn,744452
atv,1365742
isr,728387
tact,1017303
cen,1576340
btcy,1630113
jcs,22701
nwgi,1080319
athe,1131343
clev,1414382
usio,1088034
bkti,2186
anpc,1786511
self,1031235
peck,1634447
gaxy,1127993
slng,1043186
nmci,1707210
pnckf,877019
fpay,1397047
pw,1532619
utsi,1030471
grow,754811
newa,1678022
axnvf,1682948
brfh,1487197
andau,1691936
sos,1346610
iid,1395627
ekso,1549084
huge,1771885
iehc,50292
cuii,1512927
ktra,1498382
fork,1637921
virc,751365
ogen,1174940
sumr,1314772
cspi,356037
qrhc,1442236
bbgi,1099160
cnttq,1652499
gshn,1639327
oss,1394056
edtk,1782309
grbx,1419275
clbs,320017
gcty,1630430
buks,15847
klxe,1738827
ntwk,1039280
cjjd,1413263
cca,1092896
smlp,1549922
mtex,1056358
pfie,1289636
njmc,1030192
uuraf,1495651
nete,1499961
ttlo,98752
srv,1400897
aacg,1420529
dit,928465
tpcs,1328792
lode,1120970
grnf,1492448
zgsi,1574186
sprt,1104855
airi,1009891
phcf,1729089
hcbc,1044676
clrb,1279704
nyv,1454981
acer,1069308
gryn,1443388
trxc,876378
sndl,1766600
fedu,1709819
anvs,1477845
cleu,1775085
quik,882508
ecrp,1696898
rkda,1469443
vcnx,1205922
phx,315131
mgaff,1475655
aljj,1438731
fgb,1392994
fgp,922358
clcs,1569340
mkgi,1372183
skky,1546853
bfgc,1448597
srmc,100625
bdl,12040
vino,1559998
arth,1537561
rail,1320854
cbl,910612
ufab,1617669
aamc,1555074
kxin,1713539
prsi,79661
blcm,1358403
gecc,1675033
qutr,1397795
life,1339970
blrx,1498403
inuv,829323
ahc,1413898
crt,881787
heol,1371451
hfbk,1484737
vyst,1308027
blgo,880242
dare,1401914
cncg,1005101
opnt,1385508
gnrv,1418489
seac,1019671
tayd,96536
brrzy,1513252
moaey,1449617
mcep,1527709
smid,924719
leat,1456189
gnwsd,1454263
nby,1389545
sup,95552
indo,1757840
ltum,1415332
bntt,1501268
gigm,1105101
bbq,1021270
mhe,901824
ftnw,1122063
imh,1000298
idwm,1463833
wvvi,838875
pvct,315545
achv,949858
bpt,850033
lmrxf,1001500
ship,1448397
scyyf,1408146
jksm,860543
tblt,1668370
cnsp,1729427
chfs,1506492
aehr,1040470
mbcq,1617291
usau,27093
age,1708599
volt,103872
mlnd,1544227
mots,1686850
ttp,1526329
adil,1513525
osbk,1076691
lepx,1617351
ppbn,1031233
pshg,1481241
occi,1716951
dtea,1627606
pbsv,1304161
ormnf,1458057
wtt,878828
unam,100716
sctc,1577445
denr,1435387
tectp,1766526
beob,1480170
bttr,1471727
ecrd,1552743
snbp,1029125
omqs,278165
paxh,1350156
bhat,1759136
odyy,1626644
plxp,1497504
osn,1485538
tga,736744
whlr,1527541
bzm,1169029
nhld,1023844
vtsi,1085243
tlrs,1288750
dofsq,949039
ttcm,1389067
occ,1000230
invo,1417926
rand,81955
bcda,925741
pati,1616741
ampy,1533924
brpa,1719406
tfecy,1630511
hepa,1583771
srre,1083490
neos,1467652
aihs,1711012
iotc,1095130
tlfa,909724
hvbc,1594555
hcdi,1784567
bdrex,1745846
bmmj,1715611
glbz,890066
grf,850027
tzacu,1742927
airt,353184
cdor,929545
nsfdf,1009922
slgg,1621672
bhtg,1590383
nsec,865058
acor,1008848
mpad,65759
qbio,1596062
cnnb,1787005
cnet,1376321
uamy,101538
emhtf,1768225
uslg,1536394
ccnc,1641398
pnbk,1098146
cscw,1747661
nrt,72633
tigcf,1387473
agnpf,1642178
irix,1006045
dogz,1707303
abio,907654
soho,1301236
cvu,889348
drvd,1629606
rcel,1762303
hson,1210708
canf,1536196
nsrcf,1302084
avhhl,1541697
avgr,1506928
tgen,1537435
cbli,1318641
biol,811240
cnfr,1502292
hx,1702318
nanx,883107
ggthf,1127307
rihc,1423586
ccur,749038
msbc,1169483
adxs,1100397
sfrx,1106213
lemif,1542731
meec,728385
ncsm,1692427
stmh,1697834
glgi,1088413
mind,926423
trch,1431959
spyr,829325
vicp,1468639
mvo,1371782
dtrc,1182737
bhv,1169034
pmcb,1157075
pktx,1128189
xpl,917225
jctcf,885307
kiq,1161814
obelf,1334388
cpta,1571329
jill,1687932
nm,1333172
cthr,1015155
hoth,1711786
celp,1587246
bkyi,1019034
daio,351998
fsrl,1172102
fsi,1069394
wvfc,910679
mven,894871
pmts,1641614
ghmp,1464865
pers,1521168
ntrp,1513856
crmz,315958
mtp,1643918
nmtc,1500198
cpsh,814676
ovtz,1107280
sls,1390478
sycrf,1358164
voc,1505413
apvo,1671584
ebml,1573766
fflo,1543652
cfdb,1651987
hgsh,1158420
ntz,900391
cmxc,1493712
prka,1297937
bbi,819050
kequ,55529
pmd,806517
wgmcf,1680962
salm,1050606
gyro,1589061
axas,867665
sofo,1029744
optt,1378140
grcaf,1393435
yten,1121702
piac,845385
exeo,1528760
snss,1061027
rcat,748268
atos,1488039
alim,1267602
hannf,1123267
ozsc,1679817
aey,874292
falc,922521
nvus,1404281
je,1538789
mmnd,1088638
clsn,749647
clad,1501958
cosg,1706509
dpw,896493
ahpi,874710
trmt,1708405
dss,771999
olb,1314196
cgol,1759352
laab,1584480
cohn,1270436
aezs,1113423
gtmay,1163560
qurt,1549631
crtd,1357671
chhe,1309057
avepy,1446189
pcfp,1632053
cuba,880406
jroof,1602380
cnbx,1343009
kitl,1608092
sbph,1566373
cryo,1468679
rsrv,83350
chmd,1211211
dlti,1420368
sypr,864240
efoi,924168
vtnr,890447
btn,946454
lxrp,1348362
brsf,1662382
gtec,1735041
rsls,1371217
shldq,1310067
htgm,1169987
dlpn,1282224
ctdh,922247
entx,1638097
pbts,1754323
hnrg,788965
eng,933738
pacd,1517342
sdrlf,1737706
pcsa,1533743
io,866609
tlss,1463208
wect,1409175
qnto,1391933
itrm,1659323
zkin,1687451
dtst,1419951
crcuf,868822
visl,1565228
plag,1117057
aht,1232582
iptk,1067873
whlt,1025771
ifmk,1681941
hsto,1383701
tltff,923883
pvl,1520048
budz,1393772
oreaf,1321992
hrrb,1379368
inis,1038277
njv,1454980
prt,1724009
leon,1391723
sif,90168
hcmc,844856
eyes,1266806
gvp,944480
dbs,1383054
aiki,12239
ntec,1638381
glbs,1499780
azrx,1604191
eltk,1024672
bnso,846546
sfeg,851726
rbcn,1410172
hybt,1086303
chci,1299969
rwlk,1607962
alds,1755101
ncty,1296774
npwi,1713809
scx,93676
csu,1043000
cvr,19871
ctrm,1720161
slot,1528749
slgd,88000
jrjc,1297830
mdia,1784254
acst,1444192
glxz,13156
zpas,1635748
ghsi,1642375
loacu,1743858
pbmlf,1319150
aker,1321834
gpft,1205181
ftek,846913
rmed,1716621
pubc,1575858
cytr,799698
stly,797465
avlnf,1362898
rgls,1505512
thmo,811212
vkin,1102432
ryes,1424864
svt,89140
sfet,1725332
taop,1552670
usws,1670349
mdly,1611110
moxc,1516805
otivf,1021604
ednt,1717556
cetx,1435064
cpah,1236997
sntw,1619096
cvv,766792
efsh,1599407
cety,1329606
adtx,1726711
cpmd,1081938
blbx,1567900
bfnh,1310488
bimt,1678848
prkr,914139
xito,1651932
isns,943034
jva,1007019
vrme,1104038
alrt,1087022
kgkg,1802546
ornc,1098996
ipwr,1507957
pih,1591890
cei,1309082
ndp,1547158
gtim,825324
bimi,1213660
bkor,1398006
ckx,352955
apwc,1026980
mtc,1742518
cycc,1130166
kbnt,1729750
crtg,1375195
eawd,1563298
pxs,1640043
tat,1092289
inti,1042418
bsqr,1054721
qubt,1758009
jctg,1610607
gnbt,1059784
sgni,1023198
fbsi,912967
ttnp,910267
hlyk,1680139
clci,1658304
tapp,1407343
zdge,1667313
fami,1701261
dgdm,1409999
ftsi,1529463
ewst,1543066
grck,1630176
payd,1017655
smit,922612
eyeg,1372514
job,40570
carv,1016178
gril,1701756
trnf,1778805
cqcq,1569083
dynr,1111741
npn,1454978
ndra,1681682
mobq,1084267
opxs,1397016
petv,1512922
oeg,1108967
ethof,1482753
hsdt,1610853
tsoi,1419051
imlff,1728328
dxf,1499494
brmt,1658880
jakk,1009829
cga,857949
pctl,1119897
sgrp,1004989
wstrf,1621906
plin,1735556
vgrbf,1551887
hjli,1661053
chek,1610590
pwco,733337
allm,1549145
eqs,878932
mfh,1527762
btzi,1525852
ftlf,1374328
myos,1402479
nwcn,934796
myo,1369290
garwf,1403870
ygyi,1569329
oilff,1755068
ndvn,1659183
ivdn,1190370
wscrf,795800
grwc,1448558
updc,836937
exdw,1634293
whlm,1013706
snoa,1367083
ggo,1635193
valpq,314808
voni,1693690
emed,1715819
ribt,1063537
tmbxf,1072772
adad,1593204
ltbr,1084554
rmcf,1616262
sgbx,1023994
clok,1022505
ssbp,1716188
aemd,882291
grmm,1662574
koss,56701
omps,1103640
cann,1477009
slrx,1615219
tenx,34956
aturf,1515251
any,1591956
bnet,875729
qhyg,1423723
bpth,1133818
alpe,1023298
igxt,1098880
tomdf,1645260
mymx,927761
jcdaf,1095747
fdlb,910492
gzcc,1267612
sxtc,1723980
wddd,1961
drrsf,1421570
matn,908259
wafu,1716770
kspn,795212
jagx,1585608
phcg,1351573
cphi,1106644
tglo,1066684
wisa,1682149
betrf,1464165
esea,1341170
airo,1105542
nugs,1290504
live,1045742
cyan,768408
tbba,1751700
rdgc,1533030
blyq,1591565
msn,32621
snde,1326089
ainc,1604738
fmfg,1698022
gtbp,109657
cnnc,1410187
wstl,1002135
pgid,1061164
intwf,1526890
rcmt,700841
itp,1358190
cuen,1424657
awsm,1274032
ctek,1011432
syta,1649009
xelb,1083220
nvsgf,1415758
sgma,915358
fotb,1099668
erkh,1769725
trtc,1451512
ford,38264
tve,1376986
csjt,1451797
bstg,1563665
dxyn,29332
yvr,884247
grlb,1581545
adom,1563568
hdvy,1141788
inbp,1016504
syhbf,1541190
snnf,1708715
imte,1668438
dxlg,813298
ppsi,1449792
ivfh,312257
peye,867840
qtrrf,1339688
siaf,1488419
myt,1543268
cfok,1047446
gpox,1673475
evol,1052054
spnd,867038
dysl,30831
astc,1001907
husn,1687542
ilal,1657214
atcc,1372954
esoa,1357971
rmhb,1670869
nvdef,1398713
worx,1674227
evk,943184
pfin,75340
spcb,1291855
eqtrf,1635729
pfho,1138476
rlby,34285
phio,1533040
ccyc,1681769
tgiff,1706145
tait,942126
nnup,888981
hrth,45919
duot,1396536
rgbd,812149
abmt,1385799
nukk,1592782
acfn,880984
ffhl,1381074
hewa,754813
sglb,788611
qron,1689084
ptix,1022899
clabf,1640152
crzy,1005119
hpto,1021435
trt,732026
icd,1537028
itnrf,1293977
tikk,96885
reto,1687277
wksp,1096275
avmr,1676163
drad,707388
idxg,1054102
mlrkf,1409680
ipdn,1546296
iwsy,941685
lyl,1682241
suwn,806592
dvcr,919956
vrvr,1536089
pqeff,1561180
rlm,1718903
tmbr,1504167
adru,1169717
bgi,1179821
winr,1708410
hlix,1611277
east,1534708
bkucf,1463978
gdsi,1011662
suic,1394108
nsys,722313
else,351789
abcp,20639
hiho,1026785
kbph,1164888
wmllf,1077640
poai,1446159
tkls,1429393
oblg,746210
leds,1333822
vcsy,1099509
tssi,1320760
urlof,1115672
axref,1175596
qtmm,1403570
argc,1698702
prpcf,1545224
llit,1474627
soacf,1350138
nxtd,1566826
pwvi,933972
scnd,87802
tbtc,1090396
bosc,1005516
mxrof,1116548
fugi,1336277
giga,719274
nspr,1433607
empm,1478682
bixt,1445815
pstv,1095981
ssnt,1236275
lptv,1643988
nrom,709005
blnc,1632121
tkat,1491487
esbs,1358254
bmnm,1275477
nbgv,726293
gads,711665
nakd,1707919
snca,1357459
bcii,1084370
fgco,1377167
ferl,1122742
crex,1356093
bicx,1443863
tarsf,1409036
thmg,711034
ways,860131
wndm,714256
flylf,1403749
aqsp,1391135
ensv,319458
husa,1156041
chkr,1524769
lvrlf,1168981
rsasf,1529485
riii,1574910
mdgs,1618500
shvlf,1301713
ams,744825
wcui,1516887
xtlb,1023549
jshg,1475430
hmg,311817
iht,82473
tvlf,1175158
vaucf,1723047
epgg,1501862
arcw,826326
abcff,1284237
vldi,1100644
grusf,1463000
prsey,1437736
amar,1014763
artw,7623
acan,1508348
oxbr,1584831
rscf,1103090
sdpi,1600422
tsri,98338
srsg,1434737
bvtef,1271580
ante,1413745
ksbi,912764
govx,832489
cgix,1349929
inrd,719494
zyjt,1442101
cbai,1289496
apeuf,1582284
bgavf,1500620
cbds,1360442
blin,1378590
jsda,1083522
inlx,1081745
edry,1731388
bxng,1632323
zxaiy,1506756
dynt,720875
potn,1746563
mmtrs,66496
zicx,1465311
lhil,1723187
smdm,923601
qsep,1103795
embi,1516551
dse,1603998
blilf,1703253
imac,1729944
rexn,1228627
ngtf,1593001
surg,1392694
useg,101594
ucle,1543623
creg,721693
bdr,1000683
snny,1571398
seci,925661
vbio,1438943
nris,1603793
cvvuf,1023109
zphyf,1613979
jrss,1597892
nvfy,1473334
mxc,66418
vfrm,1669400
senr,1576197
clsh,1522222
cmot,1346346
mrin,1389002
luvu,1374567
anfc,1490161
arrt,1530425
mjne,1456857
tofb,730349
ancn,1534248
lmfa,1640384
tgc,1001614
vynd,1745078
nvnt,1282980
amct,1626556
hwis,1578505
cbev,1020186
jan,862861
safo,1789192
ctdt,1435163
fdct,1722731
mmnt,1653876
hhse,1069680
clwt,1026662
fran,1399935
tcri,1481443
gblx,1165320
ophc,1288855
pvnc,1134982
prlx,1388410
icnb,1350073
warm,1399352
igen,1393540
vive,879682
phbi,1435181
bggsq,14195
abvn,1607450
rcrt,1462223
icon,857737
mhtx,1099132
qmci,1101433
rgmp,1716324
empr,887396
isig,875355
rwrdp,1652350
gnciq,1502034
xteg,1472468
tyht,1300734
egrn,1438673
rcg,919567
syte,1096934
sqbg,1648428
plrtf,1639142
sckt,944075
smme,1301991
janl,1133062
mjhi,1789330
imun,1559356
fust,1636051
admt,849401
cbdy,1586554
vrus,1430523
gtii,356590
mmtif,1085921
nwyu,1372184
sprs,747540
owpc,1622244
axxa,1789383
mysz,1211805
enzn,727510
iaalf,1450894
turv,1302946
gbr,105744
mxsg,1355677
wtnw,1713909
sipn,1128252
tglty,1510178
mexgf,1609436
ammx,1776048
ioni,1580490
yayo,1691077
cbkc,883943
hlrtf,1418149
hmmr,1539680
rave,718332
naov,1326706
nahd,1485029
usdr,1638911
syn,894158
iaic,803578
zyqg,1790368
cfoo,1310630
hxbm,831749
clnh,1479681
pgol,1080448
srgz,1401835
tcnt,1602143
mcujf,1133519
lone,1661920
amrh,890821
nviv,1292519
micr,819689
hwke,1750777
obln,1427570
vide,758743
penc,891417
vvusq,881524
duuo,1635136
ipsi,1591913
mtr,313364
ssy,96793
nlbs,1563463
lctc,1493137
avcrf,1355736
cloq,1437517
eqmef,1792554
gpla,1095146
grst,792935
brn,10048
iknx,1083301
bbls,1368637
crvw,1377149
ctib,1042187
cccl,1470683
smkg,900475
mage,1515317
royl,1694617
fifg,1648903
snnaf,1160191
sstt,1349810
nuro,1289850
gspe,1341726
lgmh,1464192
elvg,1741489
inqd,1572565
rdgl,1449349
alpp,1606698
awx,1061069
dsny,1099369
bnkl,1508381
amih,1300524
ibal,781902
tcco,96699
sino,1422892
cavr,1461679
gmol,1275229
clri,1362516
vodg,793171
rcon,1442620
cmgo,1346655
mgti,1001601
snes,1680378
iwsh,1279715
ears,1601936
fnam,884363
libff,1689231
pbio,830656
umewf,1114936
emge,1463459
sdrmu,1538267
kays,1530746
ecia,930775
snmp,1362705
pxhi,1271075
icotf,1421642
relv,768710
myhi,1507181
dtgi,1014052
ircc,1373690
hgld,1551206
nrgmf,1643715
blgi,1575345
sndd,1353406
byoc,1386049
dfco,725394
mosy,890394
staf,1499717
mdrr,1654595
sbfm,1402328
avoi,1342936
rasp,1582249
basx,1109189
xbio,1534525
ectm,1487798
scon,895665
vrty,1418115
clts,1165639
fwav,1652958
lvvv,1421289
lrdg,1569568
mtsl,1025561
taug,1142790
ltgj,1445175
peer,1355839
neblq,1458891
fxby,1068897
yusg,1306035
kiry,711477
acur,786947
mkty,64463
sing,1443611
uuu,102109
yewb,1548240
nauh,1399855
arao,1083922
bdic,1586495
gwti,1572386
bzyr,724445
bwmg,1166708
abmc,896747
iqst,1527702
ciit,1557798
kbsf,1546383
smrn,1469207
ntn,748592
epwcf,1109504
vyco,1424768
bdco,793306
hgtxu,862022
unir,1172706
spnx,886835
ptnyf,1819074
trnx,1353487
artl,1621221
hcyt,1591165
grmc,59860
ndyn,1819663
scia,830616
vyey,700764
chcr,22872
pvnnf,1627480
ndtp,1329944
isco,1355790
tcff,1648636
srna,1482541
cpwr,827099
swisf,1771755
ausi,826253
lbsr,1172178
ltre,1002037
btcs,1436229
iinx,1528308
acez,1499684
torm,842295
gahc,1138724
askdf,1066130
clsi,789318
ahgif,1695838
cdycf,1303936
areb,1648087
tlrdq,884217
asdn,1425203
hbuv,1639068
ngld,1605481
srmx,841533
anldf,1519469
gbcs,727346
qegy,1295961
nrbt,1388180
dpdw,1110607
hrbr,899394
asft,1651992
qbak,758938
lsmg,1319643
modd,1074871
lbuy,1643721
trck,1045942
gthp,924515
fzmd,319016
lkai,831355
vaso,839087
phot,1161582
cnfn,1352952
mkrs,317340
btdg,725929
sdttu,1509228
lrttf,1547660
nbio,1622057
usaq,856984
nrrwf,1680637
goig,1277250
tlgt,352998
crcqq,1609253
nxen,1625288
umhl,1317839
genh,1527102
clwd,743758
appb,1607549
bsrc,1371128
jupgf,1684688
anav,1491829
rviv,1718500
owcp,1431934
ecpn,1135202
mghl,1162283
vnue,1376804
ervff,1023023
roytl,1538822
qsmg,1627554
babb,1123596
gsfi,1437476
csui,1680132
zdpy,1279620
vtlr,1714024
opvs,1571636
dsgt,1413909
mojo,1414953
alkm,1522165
rssv,1572384
arsn,1624517
plsi,1493212
bntc,1808898
wizd,1162896
spgx,1500305
ssok,1559157
dwog,869495
mtwd,32567
vstr,1414767
miti,802257
crgs,1063197
stsn,1398488
wsml,1472862
scgy,1276531
taln,1047881
xeri,1481504
innv,1411879
marps,62362
mdex,1318268
ammj,945617
nimu,720762
tumif,1191832
both,894560
apex,844161
vrscf,1422669
sgbi,1104280
snnn,1687505
bctxf,1610820
capc,814926
rdga,812152
cppxf,852747
exdi,1552189
srus,1761540
koan,897078
ambs,1424812
exnn,1726744
aurx,1091596
dbmm,1127475
milc,1358656
icct,1408057
towtf,1579026
tkoi,1094084
aita,1527675
cvat,1376793
repcf,1205059
novc,1025953
avpmf,1445467
dgji,1456787
flxt,925660
anfif,1552448
gsrx,1381240
ampg,1518461
amty,945828
livc,1108630
tnrg,1524872
borny,1490366
stcc,1555972
atms,1062128
vspc,1270200
itkg,1018281
cctc,1445109
remi,1078037
asnaq,1498301
flcx,1609988
equr,1563536
gultu,1565146
dfodq,931336
mghcf,1020825
bittf,1028357
atds,1068689
acy,1036848
pssr,225628
idfb,1530739
svbl,1031093
wewa,1616156
beag,1557668
nxmr,1088005
clcn,1394638
cdxi,1544238
ptoi,1381105
saml,1530163
nmex,1415744
ipicq,1720201
zzll,1365357
cxkj,1502557
snrg,1652539
fqfc,819690
cviaq,1722287
pmpg,1301838
mdtr,1096950
crbo,86264
afh,1539894
smgi,1426506
ilcc,1470550
fulo,1092570
wizp,1218683
apop,1671502
gbbt,1647705
wsco,1473490
nphc,1119643
soan,1502152
sfhi,1539551
bspk,1409197
imci,884650
tnlx,99106
prtt,1493526
rgus,922330
ctrcq,844143
fssn,1487931
tikrf,1117095
reac,1520528
mmmm,66600
isgn,727634
rhe,1004724
fpvd,1518720
qnta,1691430
gtch,1471781
qprc,824416
glae,1014111
hschf,1653031
zngyq,1386026
hcgs,1102358
ahnr,1304409
shloq,904979
trlff,1698370
ptsc,836564
ktel,845819
whsi,1443089
ygehy,1394029
ipcif,1474835
pesxq,320575
andr,6494
xlrm,1138608
cbnt,1421636
canb,1509957
usnu,1089815
rmes,1358654
begi,1483646
cbgl,1413488
clubq,1281774
lbcc,1629261
usrm,1388319
skas,1128281
intv,1520118
lfap,1510247
grve,918573
ifny,822746
lmdcf,1177167
fpfi,1058330
prop,1434110
tapm,1647170
ccihy,1498576
glfh,1574676
drem,1518336
arexq,1405073
hlty,1654588
hofsq,1597659
chapq,1346980
aivi,1471302
fsnr,1089319
cnmxf,1488843
sfiv,1550737
vprb,1376231
evgi,710782
sode,1726286
srco,318299
etck,1128353
cicn,945384
hpty,1797956
bqst,1568628
buuz,1174891
imahf,1405663
hcrsq,1549848
obtx,1730869
sdlpf,1553467
wtxr,1518985
lith,1396054
vxel,1623590
enrt,1346022
ptco,1609258
bhll,1407583
mntr,1599117
gein,1683131
ivitf,1737647
tdnt,1421907
rgin,1412659
ptzh,1627469
abilf,1652866
gfoo,1510518
vrtc,773318
ntwn,1353538
leai,1561880
whzt,1537058
kwbt,1159275
sbes,1572840
rdco,1515275
imii,1416090
sgmd,919175
pcyn,812306
bant,1704795
itox,1290658
vrdr,1506929
mslp,1415684
llexq,1437557
veii,1417664
bthi,1728599
rspi,849636
aret,820901
ciix,1459482
aegg,843212
igpk,1002771
brst,764897
nihk,1084475
acmc,934543
inno,1281845
amsu,1142801
kgji,1089531
trpxy,1611746
mdfzf,1603961
wolv,1424404
ntrr,1512886
endv,1528172
nuvg,1671132
maxd,1353499
gltc,1403676
frli,1223533
sklv,1731911
frzt,1485074
cntfy,1316317
bmix,1540684
alye,946822
gtxo,1375793
lbyyq,902274
bdgy,1567771
argq,1533106
shnl,1422296
trxo,1287900
lvwd,1080088
amnl,8328
find,1089061
mcoa,1078799
vica,1402737
dgwr,1637866
mfco,716688
fecof,849997
aiko,1405660
dhcc,844887
jrvs,1556801
hccc,1676580
blxx,1428389
bthe,1473579
acca,1001463
emrn,1178377
snpw,1343465
hybg,1307624
chmjf,1469346
fles,1438901
lvbx,1473654
etst,1538495
dpww,1559172
smrtq,884940
digaf,1369128
ecos,1290506
xsnx,1039466
omtk,1404804
byin,1333519
rlly,1452872
sedo,1661600
abce,1300938
cwrk,1515139
accr,1041588
saexq,1514732
onci,1300867
adac,1422222
rahgf,1611852
fcic,730669
jadg,1518171
sito,1157817
gtvi,1263364
mccx,1535079
inkw,1585380
lvxi,1697935
kpay,1494162
essi,1490873
altx,775057
itdn,51011
dloc,1407878
prhl,1030916
ccob,1456802
elst,752294
gsih,1239188
altd,1664127
aasp,930245
stqn,847942
cdti,949428
rtwiq,1211351
brvo,1444839
qpwr,1310527
esmc,862668
etah,1437822
skyl,1174814
thct,1404935
ecmt,1008653
mlfb,1308569
gfmh,820771
ansu,1168663
msrt,1589149
pgas,1558465
celz,1187953
rayt,1539778
blab,1803977
dtii,1533357
neik,1082027
hmny,1040792
biei,1515740
txso,1506742
mydx,1582341
phil,704172
gntof,1346917
mves,1109067
bstn,1174672
chyl,805729
rmsl,1412126
tghi,225211
ewll,1550020
jpotf,1061612
sdon,892832
vism,1082733
clth,1411036
tegy,1383394
scrh,831489
gbpt,1527844
hher,1402453
askh,1511161
pacv,882800
vbhi,1490054
dvlp,1736865
chgi,1284450
ezcl,1497251
blis,1703625
coil,1482075
gmer,1454742
digp,1502966
evio,715788
magaa,895464
ocln,1419793
zmdc,1363343
ntpy,1689490
zimcf,1124160
nafs,1409253
pgus,1079297
pirrq,278130
aghc,885074
fmhs,1811999
mmex,1440799
psww,1587476
lrdc,1442492
bdpt,1575142
alda,1062506
vend,1526689
gbhl,1142488
jfil,1517389
anth,1316175
avrn,1552164
gluc,1420108
cybf,1522787
sphs,1563855
ooil,1567802
cngt,1304741
twgl,1763329
dclt,1321828
ptpf,1464300
dpls,866439
lksdq,1669812
fstj,1525306
esnc,1140310
ehvvf,1653606
asti,1350102
pyyx,939930
vbix,797542
evtn,1043894
tkci,1567503
atin,1591387
snnc,1313938
gpiw,1550053
papa,1757067
usdf,1547015
atlt,1624982
gnal,1398137
hlwd,1422768
dlcr,1614466
imnpq,1208261
osat,1058307
aach,1606180
xdsl,825322
seny,1446152
ftxp,1503458
ybao,822997
atrx,737207
hhhef,825171
etfm,867028
mtlk,1098462
nexs,1424151
syne,1375063
twoh,1494413
spin,1066764
siml,1399306
prle,928953
kred,1527355
sign,1317833
grtd,1489588
cnabq,1436161
grso,1104265
wmtn,1421601
ghav,1514113
scie,727672
ssinq,6885
wscc,924095
abwn,1537258
zeno,1458581
invt,1084752
icld,1128725
lfer,1579010
adyx,1054274
gdet,1727535
rgseq,1425565
pxpp,1660839
gwsn,1592603
amaz,1375618
atpt,745543
dcnpf,1527587
avni,1113313
lclp,1604930
asnb,1011060
gcan,1695473
gmvp,1629205
boxs,1487718
omag,820600
glla,1004411
ahix,747435
vibi,1576724
vcbd,1636509
tblz,1119807
hstc,797564
poyn,1617431
czni,1381871
rymm,1371424
inct,1099234
adsv,927454
etni,1449447
xall,1581220
fccn,1131903
ppcb,1517681
krbf,1342219
qzmrf,811522
blpg,1416697
cxbs,1433821
txhg,1133798
muss,723733
qtxb,820608
gidyl,1245791
dbrm,1164256
logq,768216
agtk,1040850
spup,1563227
cnct,1346287
gthr,1017110
aoxy,352991
dbub,1076784
destq,896985
mdit,75439
asck,1492091
usbl,764630
obmp,1362703
wcvc,1551906
rgbp,1589150
ifxy,1380277
dsox,1143238
imtl,1110648
ecox,1144169
ntcxf,1464623
ucbb,1516079
bspm,1418133
fdbl,1414043
glph,1513403
drsv,1106645
lqwc,1060888
cbdef,1539042
evarf,1597426
cmro,22252
banm,1589361
dkgh,1592411
gmev,1382112
irnc,1455926
eopt,1419583
blkg,1542335
lgyv,1616788
ndmt,1509477
gbgd,319671
frfr,1622408
vmhg,895287
acnv,1444144
aitx,1498148
paso,1393570
pveg,1163612
nhmd,1409446
przm,1077370
wdlf,1281984
mjtk,1417028
curm,1556226
brti,1456212
wodi,704366
ccan,1532424
kdce,1049011
rzzn,1659559
hmpq,1602929
rnva,931059
skvi,1085277
gmpw,1064722
mydp,1080029
bisa,918545
evcc,1284454
cpfh,944696
ghhc,1609472
sigo,1689066
encr,1495536
rbzhf,1752108
mjtv,1543272
icnn,1423325
boty,1407704
opti,1557340
ftws,1582919
vape,1455819
cxcq,1073489
konaq,1265572
wbsi,1388295
pacqf,1485922
gntw,1511820
gnolf,1261002
exnt,1083706
devv,1555995
bfre,1370489
sset,1561686
clka,1486452
esph,1071760
rivx,1702541
wesc,1368275
coglf,1061288
sgsi,1413891
mssv,1760026
strz,1043156
brgo,1431074
rlbd,1084133
vnth,1497130
cshef,908256
nrtsf,1409916
fteg,932265
cirx,813716
lttgf,1699928
orgh,1054476
tgro,1386018
retc,1627611
brll,1631463
mgpc,921560
bngi,1327238
spowf,1227282
ngrp,1503161
bzrd,1765826
linuf,1417754
cxus,1355559
atls,1623595
cgld,1518380
afom,1286459
ictv,1076522
medh,1393901
wlbaq,106455
scgx,1277575
axpwq,1028153
abqq,1605331
sysx,1737372
srscq,1550910
unrg,1116734
ygtyf,1709563
rton,1580262
plsb,1420569
eltz,1607281
when,943535
ottv,1479000
glye,931799
aggg,1691906
atvk,1530185
pvho,1335493
twer,1349437
gigl,1381435
fwlaf,1499573
adgo,869531
